tier,identifier,opening_id,vccb_sysid,harvest_start_date,harvest_start_year,block_area_ha,watershed,deferral_overlap_ha,oldgrowth_overlap_ha,ancient_overlap_ha,ogma_overlap_ha,nearest_stream_m,nearest_rec_site_m,nearest_rec_site,nearest_fish_record_m,after_deferral_recommendation,risk_flags,priority_score
1,OPENING_ID 1762110,1762110,542683,2021-05-27,2021,1.6,Klanawa River,0.35,1.38,0.0,0.0,143.0,10877.0,KNOB POINT,2140.0,False,priority-deferral; old growth (TAP),5.9
1,OPENING_ID 1653818,1653818,461699,2015-01-01,2015,1.4,Worthless Creek,0.0,1.3,0.0,0.0,0.0,9047.0,NITINAT LAKE,1875.0,False,old growth (TAP); stream,5.9
1,OPENING_ID 1776061,1776061,563446,2022-07-13,2022,1.1,Worthless Creek,0.0,1.13,0.0,0.0,0.0,11570.0,NITINAT LAKE,2642.0,False,old growth (TAP); stream,5.4
1,OPENING_ID 1796541,1796541,582320,2025-03-01,2025,1.2,Klanawa River,0.0,1.08,0.0,0.0,76.0,19131.0,KNOB POINT,1066.0,False,old growth (TAP); stream,5.2
1,OPENING_ID 1790167,1790167,576334,2022-03-21,2022,1.0,Klanawa River,0.0,1.05,0.0,0.0,90.0,11169.0,KNOB POINT,1795.0,False,old growth (TAP); stream,5.1
1,VCCB_SYSID 79959,,79959,2022-06-24,2022,1.1,Hatton Creek,0.0,1.02,0.0,0.0,22.0,8597.0,NITINAT LAKE,587.0,False,old growth (TAP); stream,5.1
1,OPENING_ID 1708474,1708474,503662,2017-09-01,2017,19.4,East Klanawa River,0.37,0.38,0.0,0.0,11.0,10285.0,KNOB POINT,1132.0,False,priority-deferral; old growth (TAP); stream,5.0
1,OPENING_ID 1777195,1777195,564741,2021-10-08,2021,0.4,East Klanawa River,0.37,0.37,0.37,0.0,0.0,9958.0,KNOB POINT,2075.0,False,priority-deferral; old growth (TAP); stream,5.0
1,OPENING_ID 1768951,1768951,546973,2021-04-26,2021,31.4,Caycuse River,0.13,0.13,0.0,0.0,0.0,16462.0,NITINAT LAKE,115.0,False,priority-deferral; old growth (TAP); stream; fish record,5.0
1,OPENING_ID 1653818,1653818,461701,2015-01-01,2015,3.3,Worthless Creek,0.0,0.0,0.0,3.01,0.0,9966.0,NITINAT LAKE,2193.0,False,legal OGMA; stream,5.0
1,OPENING_ID 1770839,1770839,548233,2021-05-07,2021,1.6,Klanawa River,0.0,0.96,0.0,0.0,0.0,7295.0,KNOB POINT,242.0,False,old growth (TAP); stream,4.9
1,OPENING_ID 1804760,1804760,590870,2024-10-02,2024,0.8,South Sarita River,0.36,0.36,0.0,0.0,50.0,14612.0,KNOB POINT,1702.0,True,priority-deferral; old growth (TAP); stream,4.9
1,OPENING_ID 1798109,1798109,584170,2024-08-17,2024,1.6,South Sarita River,0.0,1.63,0.0,0.0,116.0,16478.0,KNOB POINT,1837.0,False,old growth (TAP),4.9
1,OPENING_ID 1762110,1762110,542682,2021-05-27,2021,0.9,Klanawa River,0.0,0.9,0.0,0.0,75.0,11077.0,KNOB POINT,2031.0,False,old growth (TAP); stream,4.7
1,OPENING_ID 1725471,1725471,515083,2019-05-14,2019,38.4,Hatton Creek,0.08,0.09,0.0,0.0,10.0,10494.0,NITINAT LAKE,106.0,False,priority-deferral; old growth (TAP); stream; fish record,4.7
1,OPENING_ID 1775974,1775974,563366,2022-03-21,2022,2.3,Klanawa River,0.32,0.32,0.0,0.0,20.0,15147.0,KNOB POINT,1518.0,True,priority-deferral; old growth (TAP); stream,4.6
1,OPENING_ID 1775974,1775974,563364,2022-03-21,2022,0.3,Klanawa River,0.3,0.3,0.0,0.0,16.0,15378.0,KNOB POINT,1548.0,True,priority-deferral; old growth (TAP); stream,4.4
1,OPENING_ID 1796540,1796540,582291,2025-03-01,2025,0.7,Klanawa River,0.29,0.29,0.29,0.0,11.0,11537.0,KNOB POINT,272.0,True,priority-deferral; old growth (TAP); stream,4.3
1,OPENING_ID 1775937,1775937,563319,2022-04-28,2022,0.8,Blue Creek,0.1,0.6,0.0,0.0,41.0,15032.0,KNOB POINT,895.0,True,priority-deferral; old growth (TAP); stream,4.3
1,OPENING_ID 1741349,1741349,526184,2020-02-21,2020,4.6,Hatton Creek,0.0,0.07,0.0,0.13,10.0,8846.0,NITINAT LAKE,191.0,False,old growth (TAP); legal OGMA; stream; fish record,4.3
1,OPENING_ID 1790174,1790174,576354,2022-10-27,2022,1.1,East Klanawa River,0.0,0.72,0.0,0.0,14.0,7625.0,KNOB POINT,1675.0,False,old growth (TAP); stream,4.2
1,OPENING_ID 1706300,1706300,502630,2015-10-19,2015,1.8,Cheewhat River,0.27,0.27,0.0,0.0,71.0,13627.0,KNOB POINT,1646.0,False,priority-deferral; old growth (TAP); stream,4.1
1,OPENING_ID 1671669,1671669,473596,2016-03-17,2016,21.5,Caycuse River,0.0,0.0,0.0,0.06,0.0,15668.0,NITINAT LAKE,24.0,False,legal OGMA; stream; fish record,4.1
1,OPENING_ID 1754798,1754798,536387,2021-03-31,2021,0.8,Hatton Creek,0.0,0.7,0.0,0.0,16.0,12228.0,NITINAT LAKE,1198.0,False,old growth (TAP); stream,4.1
1,OPENING_ID 1741349,1741349,526186,2020-02-21,2020,5.4,Hatton Creek,0.0,0.0,0.0,0.09,6.0,8857.0,NITINAT LAKE,69.0,False,legal OGMA; stream; fish record,4.1
1,OPENING_ID 1725473,1725473,515086,2019-08-26,2019,7.1,Hatton Creek,0.0,0.0,0.0,0.11,62.0,9356.0,NITINAT LAKE,121.0,False,legal OGMA; stream; fish record,4.1
1,OPENING_ID 1714379,1714379,507530,2018-10-01,2018,6.9,Klanawa River,0.0,0.0,0.0,0.0,19.0,19638.0,KNOB POINT,62.0,False,stream; fish record,4.0
1,OPENING_ID 1766480,1766480,545945,2022-02-16,2022,6.5,Doobah Creek,0.0,0.0,0.0,0.0,2.0,10989.0,KNOB POINT,51.0,False,stream; fish record,4.0
1,OPENING_ID 1766480,1766480,545946,2022-02-16,2022,14.9,Doobah Creek,0.0,0.0,0.0,0.0,0.0,10581.0,KNOB POINT,86.0,False,stream; fish record,4.0
1,OPENING_ID 1766479,1766479,545942,2022-03-01,2022,28.6,Doobah Creek,0.0,0.0,0.0,0.0,38.0,9633.0,KNOB POINT,145.0,False,stream; fish record,4.0
1,OPENING_ID 1762040,1762040,542526,2021-08-03,2021,32.6,Doobah Creek,0.0,0.0,0.0,0.0,0.0,8197.0,KNOB POINT,25.0,False,stream; fish record,4.0
1,OPENING_ID 1714401,1714401,507540,2018-06-01,2018,3.2,Walbran Creek,0.0,0.0,0.0,0.0,0.0,10829.0,NITINAT LAKE,55.0,False,stream; fish record,4.0
1,OPENING_ID 1738395,1738395,524736,2019-04-02,2019,4.9,Walbran Creek,0.0,0.0,0.0,0.0,47.0,10796.0,Avatar Grove Hiking Trails,46.0,False,stream; fish record,4.0
1,OPENING_ID 1738308,1738308,524685,2019-04-02,2019,2.5,Walbran Creek,0.0,0.0,0.0,0.0,37.0,11410.0,Avatar Grove Hiking Trails,18.0,False,stream; fish record,4.0
1,OPENING_ID 1701453,1701453,498822,2017-03-27,2017,42.5,Pachena River,0.0,0.0,0.0,0.0,11.0,21703.0,KNOB POINT,55.0,False,stream; fish record,4.0
1,OPENING_ID 1741777,1741777,526495,2020-05-12,2020,1.1,Klanawa River,0.0,0.0,0.0,0.0,0.0,19202.0,KNOB POINT,8.0,False,stream; fish record,4.0
1,OPENING_ID 1741777,1741777,526496,2020-05-12,2020,2.1,Klanawa River,0.0,0.0,0.0,0.0,15.0,18998.0,KNOB POINT,10.0,False,stream; fish record,4.0
1,OPENING_ID 1714275,1714275,507479,2018-06-01,2018,22.4,East Klanawa River,0.0,0.0,0.0,0.0,0.0,10041.0,KNOB POINT,121.0,False,stream; fish record,4.0
1,OPENING_ID 1726206,1726206,515393,2018-05-25,2018,2.0,Klanawa River,0.0,0.0,0.0,0.0,6.0,15980.0,KNOB POINT,89.0,False,stream; fish record,4.0
1,OPENING_ID 1714264,1714264,507470,2018-09-01,2018,10.5,Klanawa River,0.0,0.0,0.0,0.0,0.0,8446.0,KNOB POINT,144.0,False,stream; fish record,4.0
1,OPENING_ID 1648763,1648763,457755,2015-01-01,2015,0.7,Blue Creek,0.0,0.0,0.0,0.0,18.0,16307.0,KNOB POINT,100.0,False,stream; fish record,4.0
1,OPENING_ID 1751113,1751113,534363,2020-09-25,2020,1.4,Klanawa River,0.0,0.0,0.0,0.0,17.0,14364.0,KNOB POINT,115.0,False,stream; fish record,4.0
1,OPENING_ID 1715409,1715409,508192,2019-01-01,2019,0.4,Klanawa River,0.0,0.0,0.0,0.0,70.0,17460.0,KNOB POINT,171.0,False,stream; fish record,4.0
1,OPENING_ID 1714270,1714270,507474,2018-09-01,2018,5.3,Klanawa River,0.0,0.0,0.0,0.0,0.0,7668.0,KNOB POINT,3.0,False,stream; fish record,4.0
1,OPENING_ID 1714270,1714270,507473,2018-09-01,2018,10.6,East Klanawa River,0.0,0.0,0.0,0.0,0.0,6841.0,KNOB POINT,161.0,False,stream; fish record,4.0
1,OPENING_ID 1770551,1770551,547869,2022-09-01,2022,3.0,Caycuse River,0.0,0.0,0.0,0.0,3.0,16077.0,NITINAT LAKE,22.0,False,stream; fish record,4.0
1,OPENING_ID 1770551,1770551,547870,2022-09-01,2022,1.7,Caycuse River,0.0,0.0,0.0,0.0,4.0,15574.0,NITINAT LAKE,140.0,False,stream; fish record,4.0
1,OPENING_ID 1770551,1770551,547871,2022-09-01,2022,4.9,Caycuse River,0.0,0.0,0.0,0.0,5.0,15391.0,NITINAT LAKE,92.0,False,stream; fish record,4.0
1,OPENING_ID 1714000,1714000,507339,2018-09-24,2018,2.9,Caycuse River,0.0,0.0,0.0,0.0,20.0,15010.0,NITINAT LAKE,28.0,False,stream; fish record,4.0
1,OPENING_ID 1703945,1703945,501131,2018-04-17,2018,13.8,Caycuse River,0.0,0.0,0.0,0.0,0.0,14785.0,NITINAT LAKE,39.0,False,stream; fish record,4.0
1,OPENING_ID 1722965,1722965,514045,2019-05-09,2019,3.2,Caycuse River,0.0,0.0,0.0,0.0,11.0,15783.0,Avatar Grove Hiking Trails,146.0,False,stream; fish record,4.0
1,OPENING_ID 1722965,1722965,514046,2019-05-09,2019,37.2,Caycuse River,0.0,0.0,0.0,0.0,0.0,15855.0,Avatar Grove Hiking Trails,31.0,False,stream; fish record,4.0
1,OPENING_ID 1714124,1714124,507389,2018-06-04,2018,35.5,Caycuse River,0.0,0.0,0.0,0.0,26.0,15258.0,NITINAT LAKE,29.0,False,stream; fish record,4.0
1,OPENING_ID 1725460,1725460,515068,2019-04-30,2019,6.6,Caycuse River,0.0,0.0,0.0,0.0,42.0,15517.0,NITINAT LAKE,86.0,False,stream; fish record,4.0
1,OPENING_ID 1803937,1803937,590185,2025-06-02,2025,29.0,Caycuse River,0.0,0.0,0.0,0.0,6.0,15880.0,NITINAT LAKE,16.0,False,stream; fish record,4.0
1,OPENING_ID 1770517,1770517,547850,2022-03-21,2022,31.7,Caycuse River,0.0,0.0,0.0,0.0,0.0,14924.0,NITINAT LAKE,100.0,False,stream; fish record,4.0
1,OPENING_ID 1754806,1754806,536395,2021-06-09,2021,42.3,Caycuse River,0.0,0.0,0.0,0.0,0.0,15985.0,NITINAT LAKE,35.0,False,stream; fish record,4.0
1,OPENING_ID 1714000,1714000,507338,2018-09-24,2018,22.2,Caycuse River,0.0,0.0,0.0,0.0,0.0,14498.0,NITINAT LAKE,33.0,False,stream; fish record,4.0
1,OPENING_ID 1722599,1722599,513925,2019-03-20,2019,28.6,Caycuse River,0.0,0.0,0.0,0.0,0.0,14248.0,NITINAT LAKE,123.0,False,stream; fish record,4.0
1,OPENING_ID 1743040,1743040,527430,2019-09-19,2019,5.2,Seven Mile Creek,0.0,0.0,0.0,0.0,0.0,10372.0,NITINAT LAKE,123.0,False,stream; fish record,4.0
1,OPENING_ID 1696181,1696181,493871,2017-10-11,2017,10.2,Wilson Creek,0.0,0.0,0.0,0.0,0.0,12393.0,NITINAT LAKE,60.0,False,stream; fish record,4.0
1,OPENING_ID 1770518,1770518,547851,2021-11-05,2021,11.7,Caycuse River,0.0,0.0,0.0,0.0,0.0,13655.0,NITINAT LAKE,0.0,False,stream; fish record,4.0
1,OPENING_ID 1741349,1741349,526185,2020-02-21,2020,4.2,Hatton Creek,0.0,0.0,0.0,0.0,10.0,8998.0,NITINAT LAKE,130.0,False,stream; fish record,4.0
1,OPENING_ID 1737832,1737832,524399,2020-02-19,2020,14.4,Hatton Creek,0.0,0.0,0.0,0.0,0.0,8810.0,NITINAT LAKE,68.0,False,stream; fish record,4.0
1,VCCB_SYSID 86045,,86045,2025-01-07,2025,4.9,Carnation Creek,0.0,0.0,0.0,0.0,96.0,24045.0,KNOB POINT,199.0,False,stream; fish record,4.0
1,VCCB_SYSID 78310,,78310,2021-09-16,2021,3.5,Sarita River,0.0,0.0,0.0,0.0,0.0,22142.0,KNOB POINT,37.0,False,stream; fish record,4.0
1,OPENING_ID 1701876,1701876,499435,2017-05-02,2017,5.8,South Sarita River,0.0,0.0,0.0,0.0,0.0,19358.0,KNOB POINT,93.0,False,stream; fish record,4.0
1,OPENING_ID 1701876,1701876,499436,2017-05-02,2017,5.1,South Sarita River,0.0,0.0,0.0,0.0,6.0,19199.0,KNOB POINT,192.0,False,stream; fish record,4.0
1,OPENING_ID 1687547,1687547,486922,2016-04-25,2016,2.4,Sarita River,0.0,0.0,0.0,0.0,77.0,24081.0,KNOB POINT,18.0,False,stream; fish record,4.0
1,OPENING_ID 1687547,1687547,486923,2016-04-25,2016,19.4,Sarita River,0.0,0.0,0.0,0.0,5.0,23819.0,KNOB POINT,15.0,False,stream; fish record,4.0
1,OPENING_ID 1687547,1687547,486924,2016-04-25,2016,10.0,Sarita River,0.0,0.0,0.0,0.0,17.0,23617.0,KNOB POINT,20.0,False,stream; fish record,4.0
1,OPENING_ID 1687548,1687548,486927,2016-04-25,2016,10.8,Sarita River,0.0,0.0,0.0,0.0,0.0,23630.0,KNOB POINT,54.0,False,stream; fish record,4.0
1,OPENING_ID 1737924,1737924,524451,2019-11-12,2019,0.1,Sarita River,0.0,0.0,0.0,0.0,27.0,14055.0,KNOB POINT,57.0,False,stream; fish record,4.0
1,OPENING_ID 1737924,1737924,524452,2019-11-12,2019,6.1,Sarita River,0.0,0.0,0.0,0.0,3.0,13615.0,KNOB POINT,23.0,False,stream; fish record,4.0
1,OPENING_ID 1805329,1805329,591147,2026-01-26,2026,0.2,Klanawa River,0.0,0.0,0.0,0.0,29.0,12490.0,KNOB POINT,190.0,False,stream; fish record,4.0
1,OPENING_ID 1769717,1769717,547439,2022-04-28,2022,0.3,Klanawa River,0.0,0.0,0.0,0.0,0.0,12315.0,KNOB POINT,21.0,False,stream; fish record,4.0
1,OPENING_ID 1805329,1805329,591148,2026-01-26,2026,0.4,Klanawa River,0.0,0.0,0.0,0.0,0.0,12307.0,KNOB POINT,10.0,False,stream; fish record,4.0
1,OPENING_ID 1769717,1769717,547438,2022-04-28,2022,1.1,Klanawa River,0.0,0.0,0.0,0.0,14.0,12117.0,KNOB POINT,19.0,False,stream; fish record,4.0
1,OPENING_ID 1799631,1799631,586150,2025-04-17,2025,4.5,South Sarita River,0.0,0.0,0.0,0.0,0.0,16053.0,KNOB POINT,192.0,False,stream; fish record,4.0
1,OPENING_ID 1799631,1799631,586149,2025-04-17,2025,2.7,South Sarita River,0.0,0.0,0.0,0.0,0.0,15774.0,KNOB POINT,194.0,False,stream; fish record,4.0
1,OPENING_ID 1799631,1799631,586147,2025-04-17,2025,3.8,South Sarita River,0.0,0.0,0.0,0.0,72.0,13962.0,KNOB POINT,144.0,False,stream; fish record,4.0
1,OPENING_ID 1769717,1769717,547437,2022-04-28,2022,4.1,Klanawa River,0.0,0.0,0.0,0.0,20.0,12233.0,KNOB POINT,11.0,False,stream; fish record,4.0
1,VCCB_SYSID 75089,,75089,2020-01-01,2020,11.2,Sarita River,0.0,0.0,0.0,0.0,50.0,17463.0,KNOB POINT,122.0,False,stream; fish record,4.0
1,VCCB_SYSID 75068,,75068,2020-01-01,2020,3.2,Sarita River,0.0,0.0,0.0,0.0,71.0,17308.0,KNOB POINT,96.0,False,stream; fish record,4.0
1,OPENING_ID 1707183,1707183,502997,2018-06-01,2018,1.9,Klanawa River,0.0,0.0,0.0,0.0,11.0,11756.0,KNOB POINT,165.0,False,stream; fish record,4.0
1,OPENING_ID 1672192,1672192,473944,2015-07-01,2015,36.0,Little Nitinat River,0.0,0.0,0.0,0.0,0.0,6959.0,KNOB POINT,39.0,False,stream; fish record,4.0
1,OPENING_ID 1715479,1715479,508232,2018-09-01,2018,37.0,East Klanawa River,0.0,0.0,0.0,0.0,0.0,5088.0,KNOB POINT,13.0,False,stream; fish record,4.0
1,OPENING_ID 1725998,1725998,515332,2018-10-31,2018,28.5,Parker Creek,0.0,0.0,0.0,0.0,0.0,14059.0,NITINAT LAKE,198.0,False,stream; fish record,4.0
1,OPENING_ID 1653453,1653453,461482,2015-04-02,2015,21.2,Parker Creek,0.0,0.0,0.0,0.0,0.0,14178.0,NITINAT LAKE,77.0,False,stream; fish record,4.0
1,VCCB_SYSID 86067,,86067,2025-01-16,2025,9.3,Nixon Creek,0.0,0.0,0.0,0.0,0.0,18298.0,NITINAT LAKE,47.0,False,stream; fish record,4.0
1,OPENING_ID 1803933,1803933,590184,2025-06-02,2025,31.5,Nitinat River,0.0,0.0,0.0,0.0,0.0,15154.0,NITINAT LAKE,196.0,False,stream; fish record,4.0
1,OPENING_ID 1737840,1737840,524402,2020-02-03,2020,14.7,Nitinat River,0.0,0.0,0.0,0.0,0.0,14144.0,NITINAT LAKE,122.0,False,stream; fish record,4.0
1,OPENING_ID 1730623,1730623,518046,2016-12-05,2016,3.7,Nitinat River,0.0,0.0,0.0,0.0,0.0,14512.0,NITINAT LAKE,29.0,False,stream; fish record,4.0
1,OPENING_ID 1730623,1730623,518048,2016-12-05,2016,9.3,Nitinat River,0.0,0.0,0.0,0.0,0.0,14876.0,NITINAT LAKE,0.0,False,stream; fish record,4.0
1,OPENING_ID 1730623,1730623,518049,2016-12-05,2016,13.4,Nitinat River,0.0,0.0,0.0,0.0,1.0,15413.0,NITINAT LAKE,69.0,False,stream; fish record,4.0
1,OPENING_ID 1743037,1743037,527427,2018-06-24,2018,6.6,Vernon Creek,0.0,0.0,0.0,0.0,3.0,16767.0,NITINAT LAKE,130.0,False,stream; fish record,4.0
1,OPENING_ID 1660889,1660889,464494,2015-01-01,2015,16.4,Raymond Creek,0.0,0.0,0.0,0.0,0.0,16191.0,NITINAT LAKE,143.0,False,stream; fish record,4.0
1,OPENING_ID 1796541,1796541,582321,2025-03-01,2025,0.7,Klanawa River,0.0,0.62,0.0,0.0,0.0,18570.0,KNOB POINT,768.0,False,old growth (TAP); stream,3.9
1,OPENING_ID 1769712,1769712,547432,2022-01-31,2022,2.5,Klanawa River,0.23,0.23,0.23,0.0,31.0,16167.0,KNOB POINT,437.0,True,priority-deferral; old growth (TAP); stream,3.9
1,VCCB_SYSID 77171,,77171,2021-04-18,2021,4.4,Sarita River,0.19,0.31,0.19,0.0,0.0,21161.0,KNOB POINT,1688.0,False,priority-deferral; old growth (TAP); stream,3.9
1,OPENING_ID 1804760,1804760,590869,2024-10-02,2024,1.5,South Sarita River,0.23,0.23,0.0,0.0,24.0,14220.0,KNOB POINT,1762.0,True,priority-deferral; old growth (TAP); stream,3.9
1,OPENING_ID 1796541,1796541,582326,2025-03-01,2025,0.6,Klanawa River,0.0,0.59,0.0,0.0,46.0,22203.0,KNOB POINT,329.0,False,old growth (TAP); stream,3.8
1,OPENING_ID 1775918,1775918,563287,2022-03-21,2022,1.4,Klanawa River,0.0,1.19,0.0,0.0,235.0,15868.0,KNOB POINT,907.0,False,old growth (TAP),3.6
1,OPENING_ID 1770819,1770819,548210,2021-11-10,2021,0.6,Klanawa River,0.0,0.51,0.0,0.0,0.0,19628.0,KNOB POINT,1043.0,False,old growth (TAP); stream,3.5
1,OPENING_ID 1802696,1802696,588732,2025-07-16,2025,5.1,South Sarita River,0.17,0.17,0.0,0.0,26.0,14539.0,KNOB POINT,1504.0,True,priority-deferral; old growth (TAP); stream,3.4
1,OPENING_ID 1726141,1726141,515365,2017-11-06,2017,14.4,Klanawa River,0.0,0.43,0.0,0.0,0.0,18914.0,KNOB POINT,722.0,False,old growth (TAP); stream,3.3
1,OPENING_ID 1714681,1714681,507693,2018-04-01,2018,16.2,Hatton Creek,0.0,0.25,0.0,0.16,0.0,11438.0,NITINAT LAKE,748.0,False,old growth (TAP); legal OGMA; stream,2.9
1,OPENING_ID 1761988,1761988,542479,2021-08-31,2021,0.4,Klanawa River,0.0,0.26,0.0,0.0,29.0,22275.0,KNOB POINT,256.0,False,old growth (TAP); stream,2.8
1,OPENING_ID 1790172,1790172,576348,2022-04-28,2022,0.1,Klanawa River,0.1,0.1,0.1,0.0,98.0,11604.0,KNOB POINT,416.0,True,priority-deferral; old growth (TAP); stream,2.8
1,OPENING_ID 1777195,1777195,564743,2021-10-08,2021,0.1,East Klanawa River,0.11,0.11,0.11,0.0,1.0,10101.0,KNOB POINT,1776.0,False,priority-deferral; old growth (TAP); stream,2.8
1,OPENING_ID 1676907,1676907,477137,2015-02-16,2015,19.7,Walbran Creek,0.0,0.19,0.0,0.0,0.0,12300.0,Avatar Grove Hiking Trails,634.0,False,old growth (TAP); stream,2.6
1,OPENING_ID 1653818,1653818,461698,2015-01-01,2015,0.2,Worthless Creek,0.0,0.21,0.0,0.0,10.0,9033.0,NITINAT LAKE,1833.0,False,old growth (TAP); stream,2.6
1,OPENING_ID 1770540,1770540,547863,2022-06-23,2022,5.3,Wilson Creek,0.0,0.22,0.0,0.0,0.0,12750.0,NITINAT LAKE,1037.0,False,old growth (TAP); stream,2.6
1,OPENING_ID 1726142,1726142,515368,2018-06-28,2018,13.1,East Klanawa River,0.06,0.07,0.0,0.0,0.0,9065.0,KNOB POINT,1961.0,False,priority-deferral; old growth (TAP); stream,2.5
1,OPENING_ID 1790174,1790174,576355,2022-10-27,2022,1.2,East Klanawa River,0.06,0.06,0.0,0.0,49.0,7320.0,KNOB POINT,1335.0,True,priority-deferral; old growth (TAP); stream,2.5
1,OPENING_ID 1667681,1667681,469515,2015-06-01,2015,15.0,Klanawa River,0.06,0.06,0.06,0.0,0.0,7093.0,KNOB POINT,1509.0,False,priority-deferral; old growth (TAP); stream,2.5
1,OPENING_ID 1790172,1790172,576347,2022-04-28,2022,0.1,Klanawa River,0.05,0.05,0.05,0.0,47.0,11697.0,KNOB POINT,514.0,True,priority-deferral; old growth (TAP); stream,2.4
1,OPENING_ID 1796541,1796541,582322,2025-03-01,2025,0.1,Klanawa River,0.0,0.1,0.0,0.0,0.0,16531.0,KNOB POINT,562.0,False,old growth (TAP); stream,2.3
1,OPENING_ID 1725473,1725473,515085,2019-08-26,2019,3.5,Hatton Creek,0.0,0.0,0.0,0.26,31.0,9809.0,NITINAT LAKE,451.0,False,legal OGMA; stream,2.3
1,OPENING_ID 1738529,1738529,524803,2018-05-08,2018,25.2,South Sarita River,0.0,0.1,0.0,0.0,0.0,13294.0,KNOB POINT,1180.0,False,old growth (TAP); stream,2.3
1,OPENING_ID 1726400,1726400,515451,2018-02-20,2018,19.9,Sarita River,0.0,0.11,0.0,0.0,27.0,12669.0,KNOB POINT,685.0,False,old growth (TAP); stream,2.3
1,OPENING_ID 1740457,1740457,525582,2019-01-29,2019,10.3,Little Nitinat River,0.0,0.09,0.0,0.0,0.0,12046.0,KNOB POINT,1879.0,False,old growth (TAP); stream,2.3
1,OPENING_ID 1741867,1741867,526593,2019-01-18,2019,1.7,Klanawa River,0.0,0.08,0.0,0.0,11.0,20620.0,KNOB POINT,2376.0,False,old growth (TAP); stream,2.2
1,OPENING_ID 1730629,1730629,518054,2017-10-06,2017,9.1,Klanawa River,0.0,0.06,0.0,0.0,20.0,13114.0,KNOB POINT,888.0,False,old growth (TAP); stream,2.2
1,OPENING_ID 1740454,1740454,525579,2018-07-09,2018,10.0,Klanawa River,0.0,0.07,0.0,0.0,0.0,14972.0,KNOB POINT,677.0,False,old growth (TAP); stream,2.2
1,OPENING_ID 1790174,1790174,576357,2022-10-27,2022,0.3,East Klanawa River,0.28,0.28,0.0,0.0,229.0,7024.0,KNOB POINT,1001.0,True,priority-deferral; old growth (TAP),2.2
1,OPENING_ID 1704433,1704433,501495,2015-03-01,2015,15.2,Hatton Creek,0.0,0.07,0.0,0.0,0.0,10754.0,NITINAT LAKE,1178.0,False,old growth (TAP); stream,2.2
1,OPENING_ID 1662274,1662274,465579,2015-10-15,2015,1.8,Bugaboo Creek,0.0,0.0,0.0,0.06,0.0,6349.0,Avatar Grove Hiking Trails,578.0,False,legal OGMA; stream,2.1
1,OPENING_ID 1731636,1731636,518906,2019-12-16,2019,15.6,Loup Creek,0.0,0.0,0.0,0.06,3.0,7610.0,Avatar Grove Hiking Trails,307.0,False,legal OGMA; stream,2.1
1,OPENING_ID 1741874,1741874,526605,2019-05-16,2019,20.1,Caycuse River,0.0,0.0,0.0,0.1,0.0,4201.0,NITINAT LAKE,1253.0,False,legal OGMA; stream,2.1
1,OPENING_ID 1660812,1660812,464438,2015-01-01,2015,5.0,Caycuse River,0.0,0.0,0.0,0.08,34.0,3616.0,NITINAT LAKE,316.0,False,legal OGMA; stream,2.1
1,OPENING_ID 1726222,1726222,515414,2018-09-27,2018,6.4,Worthless Creek,0.0,0.0,0.0,0.07,72.0,9888.0,NITINAT LAKE,1278.0,False,legal OGMA; stream,2.1
1,OPENING_ID 1644744,1644744,454003,2015-01-16,2015,10.6,Camper Creek,0.0,0.0,0.0,0.0,339.0,8635.0,Avatar Grove Hiking Trails,162.0,False,fish record,2.0
1,OPENING_ID 1736166,1736166,523258,2018-03-22,2018,7.8,Sarita River,0.0,0.0,0.0,0.0,109.0,16476.0,KNOB POINT,115.0,False,fish record,2.0
1,OPENING_ID 1799631,1799631,586148,2025-04-17,2025,6.0,South Sarita River,0.0,0.0,0.0,0.0,103.0,15322.0,KNOB POINT,158.0,False,fish record,2.0
1,OPENING_ID 1794728,1794728,580799,2022-02-10,2022,0.5,East Klanawa River,0.18,0.18,0.0,0.0,192.0,6603.0,KNOB POINT,1826.0,True,priority-deferral; old growth (TAP),1.5
1,OPENING_ID 1804463,1804463,590633,2025-09-23,2025,0.9,East Klanawa River,0.07,0.07,0.0,0.0,233.0,11166.0,KNOB POINT,633.0,True,priority-deferral; old growth (TAP),0.5
1,OPENING_ID 1676907,1676907,477133,2015-02-16,2015,2.5,Walbran Creek,0.0,0.14,0.0,0.0,164.0,11748.0,Avatar Grove Hiking Trails,710.0,False,old growth (TAP),0.4
1,OPENING_ID 1790170,1790170,576344,2022-03-21,2022,0.1,Klanawa River,0.05,0.05,0.0,0.0,163.0,11608.0,KNOB POINT,1260.0,True,priority-deferral; old growth (TAP),0.4
1,OPENING_ID 1653818,1653818,461703,2015-01-01,2015,0.8,Worthless Creek,0.0,0.0,0.0,0.35,140.0,12043.0,NITINAT LAKE,3693.0,False,legal OGMA,0.4
2,OPENING_ID 1750184,1750184,533725,2020-06-15,2020,14.7,Coal Creek,0.0,0.0,0.0,0.0,0.0,19204.0,KNOB POINT,1029.0,False,stream,2.0
2,OPENING_ID 1750184,1750184,533724,2020-06-15,2020,0.4,Nitinat area,0.0,0.0,0.0,0.0,0.0,19562.0,KNOB POINT,979.0,False,stream,2.0
2,OPENING_ID 1750191,1750191,533737,2020-04-01,2020,0.4,Coal Creek,0.0,0.0,0.0,0.0,33.0,18196.0,KNOB POINT,1840.0,False,stream,2.0
