tier,identifier,opening_id,vccb_sysid,harvest_start_date,harvest_start_year,block_area_ha,watershed,deferral_overlap_ha,oldgrowth_overlap_ha,ancient_overlap_ha,ogma_overlap_ha,nearest_stream_m,nearest_rec_site_m,nearest_rec_site,nearest_fish_record_m,after_deferral_recommendation,risk_flags,priority_score
1,OPENING_ID 1685729,1685729,484711,2016-11-30,2016,8.0,Campbell River area,0.0,0.0,0.0,0.0,20.0,168310.0,KNOB POINT,152.0,False,stream; fish record,4.0
1,OPENING_ID 1685729,1685729,484712,2016-11-30,2016,4.0,Campbell River area,0.0,0.0,0.0,0.0,4.0,168709.0,KNOB POINT,0.0,False,stream; fish record,4.0
1,OPENING_ID 1706626,1706626,502715,2018-03-13,2018,5.3,Salmon River,0.0,0.0,0.0,0.0,68.0,172360.0,KNOB POINT,115.0,False,stream; fish record,4.0
1,OPENING_ID 1706626,1706626,502718,2018-03-13,2018,4.3,Salmon River,0.0,0.0,0.0,0.0,79.0,172430.0,KNOB POINT,180.0,False,stream; fish record,4.0
1,OPENING_ID 1716584,1716584,508927,2018-10-15,2018,44.2,Salmon River,0.0,0.0,0.0,0.0,31.0,169118.0,KNOB POINT,170.0,False,stream; fish record,4.0
1,OPENING_ID 1743619,1743619,527912,2020-09-01,2020,53.3,Salmon River,0.0,0.0,0.0,0.0,0.0,169671.0,KNOB POINT,8.0,False,stream; fish record,4.0
1,OPENING_ID 1706626,1706626,502716,2018-03-13,2018,10.8,Salmon River,0.0,0.0,0.0,0.0,89.0,171922.0,KNOB POINT,146.0,False,stream; fish record,4.0
1,OPENING_ID 1757759,1757759,538676,2021-10-01,2021,32.5,Salmon River,0.0,0.0,0.0,0.0,0.0,173174.0,KNOB POINT,0.0,False,stream; fish record,4.0
1,OPENING_ID 1795666,1795666,581571,2025-02-15,2025,1.1,Salmon River,0.0,0.0,0.0,0.0,32.0,173786.0,KNOB POINT,31.0,False,stream; fish record,4.0
1,OPENING_ID 1684179,1684179,482942,2016-12-20,2016,27.1,Salmon River,0.0,0.0,0.0,0.0,15.0,170385.0,KNOB POINT,107.0,False,stream; fish record,4.0
1,OPENING_ID 1721860,1721860,513589,2019-01-16,2019,42.3,Mohun Creek,0.0,0.0,0.0,0.0,67.0,161395.0,KNOB POINT,112.0,False,stream; fish record,4.0
1,OPENING_ID 1683239,1683239,482020,2016-06-02,2016,0.2,Campbell River area,0.0,0.0,0.0,0.0,95.0,164023.0,KNOB POINT,139.0,False,stream; fish record,4.0
1,OPENING_ID 1688086,1688086,487366,2016-01-22,2016,9.4,Campbell River area,0.0,0.0,0.0,0.0,61.0,165524.0,KNOB POINT,108.0,False,stream; fish record,4.0
1,OPENING_ID 1688086,1688086,487365,2016-01-22,2016,15.1,Campbell River area,0.0,0.0,0.0,0.0,27.0,165223.0,KNOB POINT,30.0,False,stream; fish record,4.0
1,OPENING_ID 1672415,1672415,474143,2016-01-04,2016,9.1,Campbell River area,0.0,0.0,0.0,0.0,37.0,170479.0,KNOB POINT,133.0,False,stream; fish record,4.0
1,OPENING_ID 1662147,1662147,465414,2015-01-18,2015,42.5,Campbell River area,0.0,0.0,0.0,0.0,16.0,169549.0,KNOB POINT,87.0,False,stream; fish record,4.0
1,OPENING_ID 1712997,1712997,506801,2018-02-15,2018,9.8,Campbell River area,0.0,0.0,0.0,0.0,20.0,170494.0,KNOB POINT,27.0,False,stream; fish record,4.0
1,OPENING_ID 1712996,1712996,506800,2018-02-09,2018,4.3,Campbell River area,0.0,0.0,0.0,0.0,11.0,170092.0,KNOB POINT,38.0,False,stream; fish record,4.0
1,OPENING_ID 1748838,1748838,532300,2021-01-01,2021,5.3,Campbell River area,0.0,0.0,0.0,0.0,38.0,171045.0,KNOB POINT,149.0,False,stream; fish record,4.0
1,OPENING_ID 1746007,1746007,529750,2021-01-27,2021,13.8,Campbell River area,0.0,0.0,0.0,0.0,42.0,167099.0,KNOB POINT,197.0,False,stream; fish record,4.0
1,OPENING_ID 1775500,1775500,562319,2022-03-09,2022,10.0,Campbell River area,0.0,0.0,0.0,0.0,0.0,167026.0,KNOB POINT,1.0,False,stream; fish record,4.0
1,OPENING_ID 1688085,1688085,487364,2016-01-08,2016,33.5,Campbell River area,0.0,0.0,0.0,0.0,0.0,164553.0,KNOB POINT,134.0,False,stream; fish record,4.0
1,OPENING_ID 1770058,1770058,547552,2022-01-15,2022,25.0,Mohun Creek,0.0,0.0,0.0,0.0,37.0,161856.0,KNOB POINT,93.0,False,stream; fish record,4.0
1,OPENING_ID 1662229,1662229,465558,2015-04-15,2015,37.4,Campbell River area,0.0,0.0,0.0,0.0,19.0,168251.0,KNOB POINT,108.0,False,stream; fish record,4.0
1,OPENING_ID 1739553,1739553,525201,2020-02-24,2020,19.0,Menzies Creek,0.0,0.0,0.0,0.0,20.0,159235.0,KNOB POINT,74.0,False,stream; fish record,4.0
1,OPENING_ID 1746003,1746003,529744,2020-09-16,2020,9.2,Menzies Creek,0.0,0.0,0.0,0.0,0.0,160958.0,KNOB POINT,52.0,False,stream; fish record,4.0
1,OPENING_ID 1736827,1736827,523931,2019-01-10,2019,4.5,Menzies Creek,0.0,0.0,0.0,0.0,24.0,159734.0,KNOB POINT,25.0,False,stream; fish record,4.0
1,OPENING_ID 1721822,1721822,513567,2018-11-30,2018,11.2,Menzies Creek,0.0,0.0,0.0,0.0,53.0,160659.0,KNOB POINT,0.0,False,stream; fish record,4.0
1,OPENING_ID 1700005,1700005,497388,2016-09-01,2016,3.2,Campbell River area,0.0,0.0,0.0,0.0,85.0,154748.0,KNOB POINT,154.0,False,stream; fish record,4.0
1,OPENING_ID 1670649,1670649,472549,2015-06-01,2015,6.4,Campbell River area,0.0,0.0,0.0,0.0,0.0,165179.0,KNOB POINT,176.0,False,stream; fish record,4.0
1,OPENING_ID 1734698,1734698,521805,2018-11-09,2018,1.6,Campbell River area,0.0,0.0,0.0,0.0,74.0,159155.0,KNOB POINT,152.0,False,stream; fish record,4.0
1,OPENING_ID 1754004,1754004,535756,2020-10-05,2020,2.3,Campbell River area,0.0,0.0,0.0,0.0,44.0,159514.0,KNOB POINT,77.0,False,stream; fish record,4.0
1,OPENING_ID 1710359,1710359,504925,2018-01-30,2018,2.8,Campbell River area,0.0,0.0,0.0,0.0,54.0,158175.0,KNOB POINT,56.0,False,stream; fish record,4.0
1,OPENING_ID 1706497,1706497,502685,2018-02-13,2018,3.3,Campbell River area,0.0,0.0,0.0,0.0,8.0,164416.0,KNOB POINT,98.0,False,stream; fish record,4.0
1,VCCB_SYSID 80092,,80092,2022-07-01,2022,4.0,Campbell River area,0.0,0.0,0.0,0.0,25.0,164725.0,KNOB POINT,61.0,False,stream; fish record,4.0
1,OPENING_ID 1789998,1789998,576039,2024-05-17,2024,3.1,Campbell River area,0.0,0.0,0.0,0.0,29.0,165130.0,KNOB POINT,22.0,False,stream; fish record,4.0
1,OPENING_ID 1798401,1798401,584804,2025-05-01,2025,16.7,Campbell River area,0.0,0.0,0.0,0.0,10.0,182746.0,KNOB POINT,77.0,False,stream; fish record,4.0
1,OPENING_ID 1675149,1675149,476029,2016-05-01,2016,12.7,Campbell River area,0.0,0.0,0.0,0.0,37.0,182746.0,KNOB POINT,141.0,False,stream; fish record,4.0
1,OPENING_ID 1656961,1656961,463221,2015-04-01,2015,53.4,Campbell River area,0.0,0.0,0.0,0.0,0.0,181376.0,KNOB POINT,0.0,False,stream; fish record,4.0
1,OPENING_ID 1653855,1653855,461740,2015-02-01,2015,2.8,Campbell River area,0.0,0.0,0.0,0.0,58.0,182210.0,KNOB POINT,111.0,False,stream; fish record,4.0
1,OPENING_ID 1662112,1662112,465396,2015-09-12,2015,29.3,Campbell River area,0.0,0.0,0.0,0.0,0.0,179810.0,KNOB POINT,141.0,False,stream; fish record,4.0
1,OPENING_ID 1668400,1668400,470112,2015-12-01,2015,3.6,Campbell River area,0.0,0.0,0.0,0.0,47.0,177732.0,KNOB POINT,87.0,False,stream; fish record,4.0
1,OPENING_ID 1702481,1702481,500159,2017-01-24,2017,7.8,Campbell River area,0.0,0.0,0.0,0.0,14.0,185145.0,KNOB POINT,155.0,False,stream; fish record,4.0
1,OPENING_ID 1702479,1702479,500157,2017-01-12,2017,8.1,Campbell River area,0.0,0.0,0.0,0.0,0.0,184857.0,KNOB POINT,0.0,False,stream; fish record,4.0
1,OPENING_ID 1798389,1798389,584793,2025-05-01,2025,1.1,Campbell River area,0.0,0.0,0.0,0.0,17.0,184295.0,KNOB POINT,29.0,False,stream; fish record,4.0
1,OPENING_ID 1736594,1736594,523692,2020-01-29,2020,16.5,Campbell River area,0.0,0.0,0.0,0.0,0.0,184224.0,KNOB POINT,178.0,False,stream; fish record,4.0
1,OPENING_ID 1783413,1783413,568443,2023-09-22,2023,13.6,Campbell River area,0.0,0.0,0.0,0.0,23.0,183219.0,KNOB POINT,0.0,False,stream; fish record,4.0
1,OPENING_ID 1702480,1702480,500158,2017-01-12,2017,12.8,Campbell River area,0.0,0.0,0.0,0.0,0.0,184152.0,KNOB POINT,43.0,False,stream; fish record,4.0
1,OPENING_ID 1788719,1788719,574971,2023-10-01,2023,0.7,Salmon River,0.0,0.67,0.0,0.0,20.0,183023.0,KNOB POINT,5240.0,False,old growth (TAP); stream,4.0
1,OPENING_ID 1795666,1795666,581579,2025-02-15,2025,0.8,Salmon River,0.0,0.0,0.0,0.0,54.0,177431.0,KNOB POINT,76.0,False,stream; fish record,4.0
1,OPENING_ID 1727479,1727479,516098,2019-05-15,2019,6.5,Campbell River area,0.0,0.0,0.0,0.0,41.0,172202.0,KNOB POINT,73.0,False,stream; fish record,4.0
1,OPENING_ID 1727481,1727481,516100,2019-05-15,2019,3.4,Campbell River area,0.0,0.0,0.0,0.0,45.0,172142.0,KNOB POINT,182.0,False,stream; fish record,4.0
1,OPENING_ID 1760701,1760701,541248,2019-05-01,2019,10.1,Campbell River area,0.0,0.0,0.0,0.0,3.0,171267.0,KNOB POINT,123.0,False,stream; fish record,4.0
1,OPENING_ID 1653862,1653862,461747,2015-01-05,2015,27.5,Campbell River area,0.0,0.0,0.0,0.0,0.0,174950.0,KNOB POINT,42.0,False,stream; fish record,4.0
1,OPENING_ID 1786923,1786923,570981,2024-04-03,2024,10.1,Campbell River area,0.0,0.0,0.0,0.0,18.0,180350.0,KNOB POINT,103.0,False,stream; fish record,4.0
1,OPENING_ID 1675151,1675151,476031,2016-02-29,2016,38.1,Campbell River area,0.0,0.0,0.0,0.0,7.0,179397.0,KNOB POINT,26.0,False,stream; fish record,4.0
1,OPENING_ID 1739548,1739548,525194,2020-08-01,2020,37.8,Campbell River area,0.0,0.0,0.0,0.0,0.0,179366.0,KNOB POINT,20.0,False,stream; fish record,4.0
1,OPENING_ID 1702478,1702478,500156,2016-12-22,2016,38.4,Campbell River area,0.0,0.0,0.0,0.0,0.0,179966.0,KNOB POINT,49.0,False,stream; fish record,4.0
1,OPENING_ID 1749651,1749651,533124,2019-10-30,2019,26.3,Campbell River area,0.0,0.0,0.0,0.0,0.0,179900.0,KNOB POINT,0.0,False,stream; fish record,4.0
1,OPENING_ID 1703620,1703620,500937,2017-06-22,2017,14.0,Campbell River area,0.0,0.0,0.0,0.0,32.0,178633.0,KNOB POINT,42.0,False,stream; fish record,4.0
1,OPENING_ID 1775985,1775985,563376,2022-07-30,2022,12.7,Campbell River area,0.0,0.0,0.0,0.0,26.0,178650.0,KNOB POINT,101.0,False,stream; fish record,4.0
1,OPENING_ID 1670199,1670199,472078,2015-09-21,2015,19.1,Campbell River area,0.0,0.0,0.0,0.0,0.0,176308.0,KNOB POINT,0.0,False,stream; fish record,4.0
1,OPENING_ID 1670568,1670568,472437,2015-09-12,2015,20.3,Campbell River area,0.0,0.0,0.0,0.0,46.0,178123.0,KNOB POINT,63.0,False,stream; fish record,4.0
1,OPENING_ID 1649486,1649486,458325,2015-01-13,2015,3.5,Campbell River area,0.0,0.0,0.0,0.0,31.0,174138.0,KNOB POINT,50.0,False,stream; fish record,4.0
1,OPENING_ID 1649485,1649485,458324,2015-01-13,2015,3.2,Campbell River area,0.0,0.0,0.0,0.0,0.0,174212.0,KNOB POINT,0.0,False,stream; fish record,4.0
1,OPENING_ID 1682784,1682784,481600,2016-10-17,2016,2.2,Campbell River area,0.0,0.0,0.0,0.0,0.0,173214.0,KNOB POINT,87.0,False,stream; fish record,4.0
1,OPENING_ID 1685395,1685395,484374,2016-01-07,2016,0.8,Campbell River area,0.0,0.0,0.0,0.0,12.0,174089.0,KNOB POINT,195.0,False,stream; fish record,4.0
1,OPENING_ID 1727484,1727484,516103,2019-05-01,2019,6.9,Campbell River area,0.0,0.0,0.0,0.0,1.0,170930.0,KNOB POINT,149.0,False,stream; fish record,4.0
1,OPENING_ID 1783416,1783416,568446,2023-06-15,2023,20.8,Campbell River area,0.0,0.0,0.0,0.0,0.0,170793.0,KNOB POINT,136.0,False,stream; fish record,4.0
1,OPENING_ID 1795666,1795666,581567,2025-02-15,2025,1.2,Salmon River,0.19,0.19,0.0,0.0,41.0,172863.0,KNOB POINT,1001.0,True,priority-deferral; old growth (TAP); stream,3.5
1,OPENING_ID 1718278,1718278,510587,2017-10-25,2017,9.7,Campbell River area,0.0,0.0,0.0,1.44,0.0,165087.0,KNOB POINT,1939.0,False,legal OGMA; stream,3.4
1,OPENING_ID 1777518,1777518,565132,2023-02-01,2023,18.5,Salmon River,0.0,0.41,0.0,0.0,49.0,167337.0,KNOB POINT,311.0,False,old growth (TAP); stream,3.2
1,OPENING_ID 1779903,1779903,566502,2022-09-01,2022,2.2,Salmon River,0.0,0.33,0.0,0.0,6.0,177188.0,KNOB POINT,1122.0,False,old growth (TAP); stream,3.0
1,OPENING_ID 1797329,1797329,583389,2024-09-01,2024,1.2,Campbell River area,0.11,0.11,0.0,0.0,27.0,155468.0,KNOB POINT,1199.0,True,priority-deferral; old growth (TAP); stream,2.9
1,OPENING_ID 1689982,1689982,489224,2016-08-02,2016,1.7,Salmon River,0.0,0.3,0.0,0.0,40.0,182916.0,KNOB POINT,5136.0,False,old growth (TAP); stream,2.9
1,OPENING_ID 1689982,1689982,489222,2016-08-02,2016,0.3,Salmon River,0.0,0.3,0.0,0.0,0.0,183096.0,KNOB POINT,5316.0,False,old growth (TAP); stream,2.9
1,OPENING_ID 1765415,1765415,545274,2022-03-30,2022,43.5,Campbell River area,0.0,0.28,0.0,0.0,0.0,164157.0,KNOB POINT,3122.0,False,old growth (TAP); stream,2.8
1,OPENING_ID 1792027,1792027,577978,2023-09-01,2023,1.0,Salmon River,0.0,0.9,0.0,0.0,133.0,183303.0,KNOB POINT,5654.0,False,old growth (TAP),2.7
1,OPENING_ID 1763699,1763699,544570,2022-03-01,2022,0.2,Salmon River,0.07,0.07,0.0,0.0,89.0,172863.0,KNOB POINT,1424.0,True,priority-deferral; old growth (TAP); stream,2.6
1,OPENING_ID 1749894,1749894,533412,2020-03-25,2020,15.0,Campbell River area,0.0,0.0,0.0,0.61,10.0,168951.0,KNOB POINT,2147.0,False,legal OGMA; stream,2.6
1,OPENING_ID 1754516,1754516,536120,2020-05-01,2020,4.0,Salmon River,0.0,0.2,0.0,0.0,0.0,185659.0,KNOB POINT,6836.0,False,old growth (TAP); stream,2.6
1,OPENING_ID 1750574,1750574,534001,2019-04-23,2019,108.7,Salmon River,0.0,0.16,0.0,0.0,0.0,166669.0,KNOB POINT,1104.0,False,old growth (TAP); stream,2.5
1,OPENING_ID 1763126,1763126,544016,2022-02-20,2022,6.1,Salmon River,0.06,0.06,0.0,0.0,59.0,183484.0,KNOB POINT,1558.0,True,priority-deferral; old growth (TAP); stream,2.5
1,OPENING_ID 1673347,1673347,475031,2016-03-01,2016,39.3,Salmon River,0.0,0.17,0.0,0.0,13.0,179127.0,KNOB POINT,2201.0,False,old growth (TAP); stream,2.5
1,OPENING_ID 1765412,1765412,545270,2021-06-05,2021,0.2,Campbell River area,0.0,0.12,0.0,0.0,63.0,167557.0,KNOB POINT,3625.0,False,old growth (TAP); stream,2.4
1,OPENING_ID 1718277,1718277,510585,2017-10-25,2017,10.8,Campbell River area,0.0,0.0,0.0,0.36,0.0,165704.0,KNOB POINT,2532.0,False,legal OGMA; stream,2.4
1,OPENING_ID 1689982,1689982,489221,2016-08-02,2016,2.9,Salmon River,0.0,0.12,0.0,0.0,0.0,182423.0,KNOB POINT,4599.0,False,old growth (TAP); stream,2.4
1,OPENING_ID 1760701,1760701,541249,2019-05-01,2019,8.8,Campbell River area,0.0,0.12,0.0,0.0,0.0,171092.0,KNOB POINT,232.0,False,old growth (TAP); stream,2.4
1,OPENING_ID 1737827,1737827,524387,2018-05-10,2018,54.0,Salmon River,0.0,0.06,0.0,0.13,0.0,165943.0,KNOB POINT,905.0,False,old growth (TAP); legal OGMA; stream,2.3
1,OPENING_ID 1727035,1727035,515848,2018-10-31,2018,26.9,Campbell River area,0.0,0.0,0.0,0.31,6.0,162974.0,KNOB POINT,2414.0,False,legal OGMA; stream,2.3
1,OPENING_ID 1670201,1670201,472080,2015-09-25,2015,23.2,Campbell River area,0.0,0.09,0.0,0.0,0.0,166802.0,KNOB POINT,3471.0,False,old growth (TAP); stream,2.3
1,OPENING_ID 1656960,1656960,463219,2015-03-30,2015,28.8,Campbell River area,0.0,0.09,0.0,0.0,0.0,165599.0,KNOB POINT,4026.0,False,old growth (TAP); stream,2.3
1,OPENING_ID 1792027,1792027,577976,2023-09-01,2023,0.3,Salmon River,0.0,0.1,0.0,0.0,9.0,183206.0,KNOB POINT,5551.0,False,old growth (TAP); stream,2.3
1,OPENING_ID 1709596,1709596,504532,2017-10-24,2017,27.4,Salmon River,0.0,0.07,0.0,0.0,0.0,164097.0,KNOB POINT,1008.0,False,old growth (TAP); stream,2.2
1,OPENING_ID 1672912,1672912,474625,2015-05-01,2015,55.9,Salmon River,0.0,0.05,0.0,0.0,0.0,168838.0,KNOB POINT,254.0,False,old growth (TAP); stream,2.2
1,OPENING_ID 1670200,1670200,472079,2015-09-01,2015,13.4,Campbell River area,0.0,0.0,0.0,0.17,0.0,164216.0,KNOB POINT,1772.0,False,legal OGMA; stream,2.2
1,OPENING_ID 1718274,1718274,510581,2018-05-30,2018,38.8,Campbell River area,0.0,0.05,0.0,0.0,2.0,163225.0,KNOB POINT,3639.0,False,old growth (TAP); stream,2.2
1,OPENING_ID 1798390,1798390,584794,2025-05-01,2025,14.4,Campbell River area,0.0,0.08,0.0,0.0,0.0,185086.0,KNOB POINT,252.0,False,old growth (TAP); stream,2.2
1,OPENING_ID 1709589,1709589,504528,2018-05-22,2018,31.4,Salmon River,0.0,0.08,0.0,0.0,0.0,180004.0,KNOB POINT,3068.0,False,old growth (TAP); stream,2.2
1,OPENING_ID 1738240,1738240,524633,2018-09-21,2018,1.3,Campbell River,0.0,0.0,0.0,0.13,177.0,151616.0,KNOB POINT,182.0,False,legal OGMA; fish record,2.1
1,OPENING_ID 1672906,1672906,474619,2015-07-22,2015,72.5,Salmon River,0.0,0.0,0.0,0.07,0.0,167731.0,KNOB POINT,364.0,False,legal OGMA; stream,2.1
1,OPENING_ID 1702820,1702820,500428,2017-10-05,2017,103.9,Salmon River,0.0,0.0,0.0,0.06,0.0,167023.0,KNOB POINT,447.0,False,legal OGMA; stream,2.1
1,OPENING_ID 1693351,1693351,491998,2017-05-12,2017,56.2,Salmon River,0.0,0.0,0.0,0.08,63.0,158730.0,KNOB POINT,1188.0,False,legal OGMA; stream,2.1
1,OPENING_ID 1702818,1702818,500426,2017-11-09,2017,72.9,Salmon River,0.0,0.0,0.0,0.05,8.0,164129.0,KNOB POINT,1469.0,False,legal OGMA; stream,2.1
1,OPENING_ID 1687799,1687799,487117,2017-01-24,2017,69.3,Salmon River,0.0,0.0,0.0,0.1,0.0,170397.0,KNOB POINT,374.0,False,legal OGMA; stream,2.1
1,OPENING_ID 1716681,1716681,508995,2019-01-31,2019,0.5,Campbell River,0.0,0.0,0.0,0.0,519.0,152345.0,KNOB POINT,175.0,False,fish record,2.0
1,VCCB_SYSID 78821,,78821,2021-11-19,2021,5.3,Campbell River,0.0,0.0,0.0,0.0,126.0,146067.0,KNOB POINT,65.0,False,fish record,2.0
1,OPENING_ID 1783780,1783780,568511,2023-03-20,2023,1.5,Campbell River,0.0,0.0,0.0,0.0,204.0,141798.0,KNOB POINT,177.0,False,fish record,2.0
1,OPENING_ID 1672913,1672913,474628,2015-04-21,2015,18.0,Salmon River,0.0,0.0,0.0,0.0,143.0,168288.0,KNOB POINT,0.0,False,fish record,2.0
1,OPENING_ID 1672913,1672913,474626,2015-04-21,2015,1.0,Salmon River,0.0,0.0,0.0,0.0,131.0,168339.0,KNOB POINT,25.0,False,fish record,2.0
1,OPENING_ID 1753681,1753681,535629,2020-05-26,2020,16.0,Campbell River,0.0,0.0,0.0,0.0,150.0,152267.0,KNOB POINT,70.0,False,fish record,2.0
1,OPENING_ID 1716688,1716688,509010,2019-01-31,2019,0.5,Campbell River,0.0,0.0,0.0,0.0,228.0,155498.0,KNOB POINT,134.0,False,fish record,2.0
1,OPENING_ID 1716688,1716688,509014,2019-01-31,2019,0.1,Campbell River,0.0,0.0,0.0,0.0,183.0,155807.0,KNOB POINT,164.0,False,fish record,2.0
1,OPENING_ID 1716688,1716688,509013,2019-01-31,2019,0.1,Campbell River,0.0,0.0,0.0,0.0,219.0,155700.0,KNOB POINT,93.0,False,fish record,2.0
1,OPENING_ID 1716688,1716688,509012,2019-01-31,2019,0.1,Campbell River,0.0,0.0,0.0,0.0,183.0,155668.0,KNOB POINT,152.0,False,fish record,2.0
1,OPENING_ID 1755426,1755426,536867,2021-05-24,2021,23.6,Mohun Creek,0.0,0.0,0.0,0.0,159.0,149178.0,KNOB POINT,103.0,False,fish record,2.0
1,OPENING_ID 1778371,1778371,565619,2022-11-21,2022,1.0,Mohun Creek,0.0,0.0,0.0,0.0,105.0,156532.0,KNOB POINT,147.0,False,fish record,2.0
1,OPENING_ID 1802264,1802264,588283,2025-03-25,2025,4.3,Mohun Creek,0.0,0.0,0.0,0.0,141.0,152081.0,KNOB POINT,157.0,False,fish record,2.0
1,OPENING_ID 1754009,1754009,535769,2020-10-30,2020,3.3,Campbell River area,0.0,0.0,0.0,0.0,239.0,151913.0,KNOB POINT,158.0,False,fish record,2.0
1,OPENING_ID 1687796,1687796,487110,2017-03-07,2017,13.6,Salmon River,0.0,0.0,0.0,0.0,156.0,173547.0,KNOB POINT,0.0,False,fish record,2.0
1,OPENING_ID 1687802,1687802,487121,2017-03-16,2017,1.4,Campbell River area,0.0,0.0,0.0,0.0,117.0,172796.0,KNOB POINT,185.0,False,fish record,2.0
1,OPENING_ID 1795666,1795666,581556,2025-02-15,2025,0.4,Salmon River,0.0,0.0,0.0,0.0,184.0,170463.0,KNOB POINT,167.0,False,fish record,2.0
1,OPENING_ID 1682866,1682866,481677,2016-02-18,2016,0.5,Campbell River area,0.0,0.0,0.0,0.0,166.0,164080.0,KNOB POINT,32.0,False,fish record,2.0
1,OPENING_ID 1682866,1682866,481678,2016-02-18,2016,0.3,Campbell River area,0.0,0.0,0.0,0.0,146.0,164322.0,KNOB POINT,37.0,False,fish record,2.0
1,OPENING_ID 1748839,1748839,532302,2021-01-01,2021,2.3,Campbell River area,0.0,0.0,0.0,0.0,154.0,170892.0,KNOB POINT,149.0,False,fish record,2.0
1,OPENING_ID 1701025,1701025,498288,2017-06-01,2017,0.4,Campbell River area,0.0,0.0,0.0,0.0,172.0,158578.0,KNOB POINT,176.0,False,fish record,2.0
1,OPENING_ID 1754004,1754004,535757,2020-10-05,2020,1.2,Campbell River area,0.0,0.0,0.0,0.0,139.0,159743.0,KNOB POINT,198.0,False,fish record,2.0
1,OPENING_ID 1776140,1776140,563606,2018-05-01,2018,4.2,Campbell River area,0.0,0.0,0.0,0.0,109.0,164037.0,KNOB POINT,131.0,False,fish record,2.0
1,OPENING_ID 1682785,1682785,481601,2016-09-21,2016,1.2,Campbell River area,0.0,0.0,0.0,0.0,207.0,177632.0,KNOB POINT,146.0,False,fish record,2.0
1,OPENING_ID 1702477,1702477,500155,2017-01-12,2017,4.0,Campbell River area,0.0,0.0,0.0,0.0,150.0,185034.0,KNOB POINT,151.0,False,fish record,2.0
1,OPENING_ID 1775977,1775977,563369,2022-11-25,2022,5.4,Campbell River area,0.0,0.0,0.0,0.0,140.0,176144.0,KNOB POINT,187.0,False,fish record,2.0
1,OPENING_ID 1784094,1784094,568696,2023-02-27,2023,21.9,Salmon River,0.0,0.37,0.0,0.0,171.0,162415.0,KNOB POINT,573.0,False,old growth (TAP),1.1
1,OPENING_ID 1738240,1738240,524635,2018-09-21,2018,1.1,Campbell River,0.0,0.0,0.0,0.3,257.0,151811.0,KNOB POINT,259.0,False,legal OGMA,0.3
1,OPENING_ID 1738240,1738240,524632,2018-09-21,2018,4.5,Campbell River,0.0,0.0,0.0,0.21,323.0,151523.0,KNOB POINT,295.0,False,legal OGMA,0.2
1,OPENING_ID 1727438,1727438,516097,2018-02-16,2018,9.7,Campbell River area,0.0,0.07,0.0,0.0,201.0,163363.0,KNOB POINT,3087.0,False,old growth (TAP),0.2
1,OPENING_ID 1662150,1662150,465416,2015-02-05,2015,30.3,Mohun Creek,0.0,0.0,0.0,0.09,211.0,159136.0,KNOB POINT,327.0,False,legal OGMA,0.1
2,OPENING_ID 1802357,1802357,588400,2025-02-23,2025,22.4,Campbell River,0.0,0.0,0.0,0.0,85.0,151788.0,KNOB POINT,883.0,False,stream,2.0
2,VCCB_SYSID 81098,,81098,2023-01-25,2023,20.0,Campbell River,0.0,0.0,0.0,0.0,0.0,145318.0,KNOB POINT,2567.0,False,stream,2.0
2,OPENING_ID 1802487,1802487,588562,2025-02-03,2025,55.1,Salmon River,0.0,0.0,0.0,0.0,21.0,151346.0,KNOB POINT,1376.0,False,stream,2.0
2,OPENING_ID 1735431,1735431,522500,2020-02-07,2020,9.9,Salmon River,0.0,0.0,0.0,0.0,6.0,155307.0,KNOB POINT,1576.0,False,stream,2.0
2,VCCB_SYSID 79186,,79186,2022-02-23,2022,5.6,Campbell River,0.0,0.0,0.0,0.0,0.0,145128.0,KNOB POINT,1683.0,False,stream,2.0
2,OPENING_ID 1693350,1693350,491997,2017-04-26,2017,43.7,Salmon River,0.0,0.0,0.0,0.0,0.0,153087.0,KNOB POINT,525.0,False,stream,2.0
2,OPENING_ID 1679380,1679380,478599,2016-07-26,2016,30.4,Salmon River,0.0,0.0,0.0,0.0,0.0,153947.0,KNOB POINT,338.0,False,stream,2.0
2,OPENING_ID 1679380,1679380,478598,2016-07-26,2016,37.7,Salmon River,0.0,0.0,0.0,0.0,68.0,153153.0,KNOB POINT,518.0,False,stream,2.0
2,VCCB_SYSID 78823,,78823,2021-11-19,2021,36.2,Campbell River,0.0,0.0,0.0,0.0,0.0,145692.0,KNOB POINT,2342.0,False,stream,2.0
2,VCCB_SYSID 81565,,81565,2023-05-01,2023,28.7,Campbell River,0.0,0.0,0.0,0.0,0.0,145659.0,KNOB POINT,1786.0,False,stream,2.0
2,VCCB_SYSID 78217,,78217,2021-08-31,2021,14.5,Campbell River,0.0,0.0,0.0,0.0,0.0,145070.0,KNOB POINT,1071.0,False,stream,2.0
2,VCCB_SYSID 83135,,83135,2023-11-25,2023,11.0,Campbell River,0.0,0.0,0.0,0.0,0.0,146848.0,KNOB POINT,1771.0,False,stream,2.0
2,VCCB_SYSID 82655,,82655,2023-08-28,2023,37.8,Campbell River,0.0,0.0,0.0,0.0,0.0,148723.0,KNOB POINT,283.0,False,stream,2.0
2,VCCB_SYSID 82880,,82880,2023-10-07,2023,2.2,Campbell River,0.0,0.0,0.0,0.0,99.0,150452.0,KNOB POINT,953.0,False,stream,2.0
